date_day,season,year,month,hour,holiday,day_of_the_week,working_day,weather_situation,temp,atemp,humidity,wind_speed,user_casual,user_registered,user_count,temp_category,month_year
2012-08-12,Fall,2012,August,7,0,Sunday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.65,0.1343,9,30,39,Warm,Aug 2012
2012-08-12,Fall,2012,August,8,0,Sunday,Holiday,Clear or Light Clouds,27.060000000000002,0.6212,0.54,0.2239,35,84,119,Warm,Aug 2012
2012-08-12,Fall,2012,August,9,0,Sunday,Holiday,Clear or Light Clouds,28.7,0.6515,0.48,0.2239,64,153,217,Warm,Aug 2012
2012-08-12,Fall,2012,August,10,0,Sunday,Holiday,Clear or Light Clouds,28.7,0.6515,0.51,0.1642,88,240,328,Warm,Aug 2012
2012-08-12,Fall,2012,August,11,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.6667,0.42,0.1642,167,282,449,Hot,Aug 2012
2012-08-12,Fall,2012,August,12,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.6667,0.42,0.194,163,342,505,Hot,Aug 2012
2012-08-12,Fall,2012,August,13,0,Sunday,Holiday,Clear or Light Clouds,31.98,0.697,0.4,0.0,178,365,543,Hot,Aug 2012
2012-08-12,Fall,2012,August,14,0,Sunday,Holiday,Clear or Light Clouds,31.16,0.6818,0.4,0.194,213,366,579,Hot,Aug 2012
2012-08-12,Fall,2012,August,15,0,Sunday,Holiday,Clear or Light Clouds,31.16,0.6818,0.4,0.1343,235,342,577,Hot,Aug 2012
2012-08-12,Fall,2012,August,16,0,Sunday,Holiday,Clear or Light Clouds,31.16,0.6818,0.4,0.1045,213,300,513,Hot,Aug 2012
2012-08-12,Fall,2012,August,17,0,Sunday,Holiday,Clear or Light Clouds,32.800000000000004,0.697,0.33,0.0,186,319,505,Hot,Aug 2012
2012-08-12,Fall,2012,August,18,0,Sunday,Holiday,Clear or Light Clouds,31.98,0.6818,0.35,0.1045,164,327,491,Hot,Aug 2012
2012-08-12,Fall,2012,August,19,0,Sunday,Holiday,Clear or Light Clouds,30.34,0.6515,0.4,0.1343,148,317,465,Hot,Aug 2012
2012-08-12,Fall,2012,August,20,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.6515,0.45,0.0,96,204,300,Warm,Aug 2012
2012-08-12,Fall,2012,August,21,0,Sunday,Holiday,Clear or Light Clouds,29.52,0.6667,0.51,0.0896,78,142,220,Warm,Aug 2012
2012-08-12,Fall,2012,August,22,0,Sunday,Holiday,Clear or Light Clouds,28.7,0.6515,0.58,0.1343,40,141,181,Warm,Aug 2012
2012-08-12,Fall,2012,August,23,0,Sunday,Holiday,Clear or Light Clouds,27.880000000000003,0.6364,0.61,0.0,25,85,110,Warm,Aug 2012
2012-08-13,Fall,2012,August,0,0,Monday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.65,0.1045,14,33,47,Warm,Aug 2012
2012-08-13,Fall,2012,August,1,0,Monday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.65,0.0896,3,11,14,Warm,Aug 2012
2012-08-13,Fall,2012,August,2,0,Monday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.1045,1,8,9,Warm,Aug 2012
2012-08-13,Fall,2012,August,3,0,Monday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.0,1,5,6,Warm,Aug 2012
2012-08-13,Fall,2012,August,4,0,Monday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.1045,0,11,11,Warm,Aug 2012
2012-08-13,Fall,2012,August,5,0,Monday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.1045,3,33,36,Warm,Aug 2012
2012-08-13,Fall,2012,August,6,0,Monday,Working,Clear or Light Clouds,25.419999999999998,0.5909,0.73,0.0896,4,155,159,Warm,Aug 2012
2012-08-13,Fall,2012,August,7,0,Monday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.65,0.1343,11,425,436,Warm,Aug 2012
2012-08-13,Fall,2012,August,8,0,Monday,Working,Foggy or Cloudy with Mist,29.52,0.6667,0.51,0.0896,25,648,673,Warm,Aug 2012
2012-08-13,Fall,2012,August,9,0,Monday,Working,Foggy or Cloudy with Mist,30.34,0.6667,0.45,0.0,40,265,305,Hot,Aug 2012
2012-08-13,Fall,2012,August,10,0,Monday,Working,Foggy or Cloudy with Mist,31.16,0.6818,0.4,0.0,88,111,199,Hot,Aug 2012
2012-08-13,Fall,2012,August,11,0,Monday,Working,Clear or Light Clouds,31.16,0.6818,0.4,0.0896,94,151,245,Hot,Aug 2012
2012-08-13,Fall,2012,August,12,0,Monday,Working,Clear or Light Clouds,31.98,0.697,0.4,0.194,96,180,276,Hot,Aug 2012
2012-08-13,Fall,2012,August,13,0,Monday,Working,Clear or Light Clouds,31.98,0.697,0.4,0.1642,79,175,254,Hot,Aug 2012
2012-08-13,Fall,2012,August,14,0,Monday,Working,Clear or Light Clouds,32.800000000000004,0.697,0.33,0.1045,85,163,248,Hot,Aug 2012
2012-08-13,Fall,2012,August,15,0,Monday,Working,Clear or Light Clouds,33.62,0.7273,0.34,0.2239,80,194,274,Hot,Aug 2012
2012-08-13,Fall,2012,August,16,0,Monday,Working,Clear or Light Clouds,32.800000000000004,0.7121,0.36,0.0896,116,348,464,Hot,Aug 2012
2012-08-13,Fall,2012,August,17,0,Monday,Working,Clear or Light Clouds,32.800000000000004,0.7121,0.36,0.1642,102,716,818,Hot,Aug 2012
2012-08-13,Fall,2012,August,18,0,Monday,Working,Clear or Light Clouds,31.16,0.697,0.52,0.2836,103,709,812,Hot,Aug 2012
2012-08-13,Fall,2012,August,19,0,Monday,Working,Clear or Light Clouds,30.34,0.6818,0.58,0.1642,88,467,555,Hot,Aug 2012
2012-08-13,Fall,2012,August,20,0,Monday,Working,Clear or Light Clouds,30.34,0.6818,0.62,0.2239,58,374,432,Hot,Aug 2012
2012-08-13,Fall,2012,August,21,0,Monday,Working,Clear or Light Clouds,29.52,0.6818,0.66,0.194,44,246,290,Warm,Aug 2012
2012-08-13,Fall,2012,August,22,0,Monday,Working,Clear or Light Clouds,29.52,0.6818,0.62,0.3284,44,148,192,Warm,Aug 2012
2012-08-13,Fall,2012,August,23,0,Monday,Working,Clear or Light Clouds,28.7,0.6515,0.7,0.2239,28,100,128,Warm,Aug 2012
2012-08-14,Fall,2012,August,0,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.74,0.2239,12,48,60,Warm,Aug 2012
2012-08-14,Fall,2012,August,1,0,Tuesday,Working,Clear or Light Clouds,27.880000000000003,0.6364,0.79,0.2537,8,19,27,Warm,Aug 2012
2012-08-14,Fall,2012,August,2,0,Tuesday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.83,0.194,2,9,11,Warm,Aug 2012
2012-08-14,Fall,2012,August,3,0,Tuesday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.83,0.194,0,3,3,Warm,Aug 2012
2012-08-14,Fall,2012,August,4,0,Tuesday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.83,0.194,0,5,5,Warm,Aug 2012
2012-08-14,Fall,2012,August,5,0,Tuesday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.89,0.194,1,35,36,Warm,Aug 2012
2012-08-14,Fall,2012,August,6,0,Tuesday,Working,Light Rain or Light Snow,26.240000000000002,0.5758,0.83,0.194,1,63,64,Warm,Aug 2012
2012-08-14,Fall,2012,August,7,0,Tuesday,Working,Foggy or Cloudy with Mist,27.060000000000002,0.6061,0.83,0.0896,1,178,179,Warm,Aug 2012
2012-08-14,Fall,2012,August,8,0,Tuesday,Working,Foggy or Cloudy with Mist,27.060000000000002,0.5909,0.89,0.0896,27,591,618,Warm,Aug 2012
2012-08-14,Fall,2012,August,9,0,Tuesday,Working,Foggy or Cloudy with Mist,28.7,0.6667,0.74,0.0,48,354,402,Warm,Aug 2012
2012-08-14,Fall,2012,August,10,0,Tuesday,Working,Clear or Light Clouds,28.7,0.6667,0.79,0.1045,53,155,208,Warm,Aug 2012
2012-08-14,Fall,2012,August,11,0,Tuesday,Working,Clear or Light Clouds,30.34,0.6818,0.62,0.0,69,127,196,Hot,Aug 2012
2012-08-14,Fall,2012,August,12,0,Tuesday,Working,Clear or Light Clouds,31.98,0.7121,0.49,0.1343,93,207,300,Hot,Aug 2012
2012-08-14,Fall,2012,August,13,0,Tuesday,Working,Clear or Light Clouds,32.800000000000004,0.7273,0.46,0.0896,83,203,286,Hot,Aug 2012
2012-08-14,Fall,2012,August,14,0,Tuesday,Working,Clear or Light Clouds,33.62,0.7424,0.41,0.2239,80,175,255,Hot,Aug 2012
2012-08-14,Fall,2012,August,15,0,Tuesday,Working,Clear or Light Clouds,33.62,0.7576,0.46,0.2239,84,199,283,Hot,Aug 2012
2012-08-14,Fall,2012,August,16,0,Tuesday,Working,Clear or Light Clouds,33.62,0.7424,0.43,0.2239,95,363,458,Hot,Aug 2012
2012-08-14,Fall,2012,August,17,0,Tuesday,Working,Light Rain or Light Snow,31.16,0.7273,0.66,0.2537,78,734,812,Hot,Aug 2012
2012-08-14,Fall,2012,August,18,0,Tuesday,Working,Clear or Light Clouds,31.16,0.7121,0.62,0.2836,97,757,854,Hot,Aug 2012
2012-08-14,Fall,2012,August,19,0,Tuesday,Working,Clear or Light Clouds,31.16,0.7273,0.66,0.194,94,533,627,Hot,Aug 2012
2012-08-14,Fall,2012,August,20,0,Tuesday,Working,Clear or Light Clouds,30.34,0.7121,0.74,0.2239,65,371,436,Hot,Aug 2012
2012-08-14,Fall,2012,August,21,0,Tuesday,Working,Clear or Light Clouds,30.34,0.6818,0.62,0.2239,56,252,308,Hot,Aug 2012
2012-08-14,Fall,2012,August,22,0,Tuesday,Working,Clear or Light Clouds,29.52,0.6818,0.66,0.0896,28,161,189,Warm,Aug 2012
2012-08-14,Fall,2012,August,23,0,Tuesday,Working,Clear or Light Clouds,29.52,0.6818,0.66,0.1642,53,114,167,Warm,Aug 2012
2012-08-15,Fall,2012,August,0,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.61,0.194,8,52,60,Warm,Aug 2012
2012-08-15,Fall,2012,August,1,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.61,0.0,6,31,37,Warm,Aug 2012
2012-08-15,Fall,2012,August,2,0,Wednesday,Working,Clear or Light Clouds,27.880000000000003,0.6364,0.65,0.0,1,7,8,Warm,Aug 2012
2012-08-15,Fall,2012,August,3,0,Wednesday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.74,0.1045,1,10,11,Warm,Aug 2012
2012-08-15,Fall,2012,August,4,0,Wednesday,Working,Clear or Light Clouds,26.240000000000002,0.5758,0.83,0.1045,0,4,4,Warm,Aug 2012
2012-08-15,Fall,2012,August,5,0,Wednesday,Working,Clear or Light Clouds,26.240000000000002,0.5909,0.78,0.1045,4,35,39,Warm,Aug 2012
2012-08-15,Fall,2012,August,6,0,Wednesday,Working,Clear or Light Clouds,26.240000000000002,0.5909,0.78,0.1045,12,160,172,Warm,Aug 2012
2012-08-15,Fall,2012,August,7,0,Wednesday,Working,Foggy or Cloudy with Mist,27.060000000000002,0.6212,0.69,0.194,25,467,492,Warm,Aug 2012
2012-08-15,Fall,2012,August,8,0,Wednesday,Working,Foggy or Cloudy with Mist,28.7,0.6515,0.65,0.2836,40,642,682,Warm,Aug 2012
2012-08-15,Fall,2012,August,9,0,Wednesday,Working,Foggy or Cloudy with Mist,29.52,0.6818,0.62,0.194,57,310,367,Warm,Aug 2012
2012-08-15,Fall,2012,August,10,0,Wednesday,Working,Foggy or Cloudy with Mist,29.52,0.6818,0.62,0.194,70,163,233,Warm,Aug 2012
2012-08-15,Fall,2012,August,11,0,Wednesday,Working,Foggy or Cloudy with Mist,30.34,0.6818,0.58,0.194,80,155,235,Hot,Aug 2012
2012-08-15,Fall,2012,August,12,0,Wednesday,Working,Clear or Light Clouds,30.34,0.6818,0.55,0.2239,77,230,307,Hot,Aug 2012
2012-08-15,Fall,2012,August,13,0,Wednesday,Working,Foggy or Cloudy with Mist,31.98,0.7121,0.49,0.194,88,206,294,Hot,Aug 2012
2012-08-15,Fall,2012,August,14,0,Wednesday,Working,Foggy or Cloudy with Mist,31.16,0.697,0.52,0.2985,94,161,255,Hot,Aug 2012
2012-08-15,Fall,2012,August,15,0,Wednesday,Working,Clear or Light Clouds,31.16,0.697,0.52,0.2537,70,196,266,Hot,Aug 2012
2012-08-15,Fall,2012,August,16,0,Wednesday,Working,Clear or Light Clouds,31.16,0.6818,0.48,0.194,91,340,431,Hot,Aug 2012
2012-08-15,Fall,2012,August,17,0,Wednesday,Working,Clear or Light Clouds,30.34,0.6818,0.55,0.2836,102,749,851,Hot,Aug 2012
2012-08-15,Fall,2012,August,18,0,Wednesday,Working,Clear or Light Clouds,30.34,0.6667,0.51,0.2239,80,768,848,Hot,Aug 2012
2012-08-15,Fall,2012,August,19,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.61,0.1343,124,525,649,Warm,Aug 2012
2012-08-15,Fall,2012,August,20,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.61,0.1343,72,355,427,Warm,Aug 2012
2012-08-15,Fall,2012,August,21,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.61,0.194,49,266,315,Warm,Aug 2012
2012-08-15,Fall,2012,August,22,0,Wednesday,Working,Clear or Light Clouds,28.7,0.6515,0.61,0.1642,29,197,226,Warm,Aug 2012
2012-08-15,Fall,2012,August,23,0,Wednesday,Working,Clear or Light Clouds,27.880000000000003,0.6364,0.65,0.1045,18,120,138,Warm,Aug 2012
2012-08-16,Fall,2012,August,0,0,Thursday,Working,Clear or Light Clouds,27.060000000000002,0.6212,0.69,0.0,13,63,76,Warm,Aug 2012
2012-08-16,Fall,2012,August,1,0,Thursday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.73,0.0,3,18,21,Warm,Aug 2012
2012-08-16,Fall,2012,August,2,0,Thursday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.194,0,15,15,Warm,Aug 2012
2012-08-16,Fall,2012,August,3,0,Thursday,Working,Clear or Light Clouds,25.419999999999998,0.5909,0.73,0.2537,0,4,4,Warm,Aug 2012
2012-08-16,Fall,2012,August,4,0,Thursday,Working,Clear or Light Clouds,25.419999999999998,0.5909,0.73,0.2239,2,3,5,Warm,Aug 2012
2012-08-16,Fall,2012,August,5,0,Thursday,Working,Clear or Light Clouds,24.599999999999998,0.5758,0.78,0.1642,7,30,37,Warm,Aug 2012
2012-08-16,Fall,2012,August,6,0,Thursday,Working,Clear or Light Clouds,24.599999999999998,0.5758,0.78,0.1642,3,162,165,Warm,Aug 2012
2012-08-16,Fall,2012,August,7,0,Thursday,Working,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.2239,16,448,464,Warm,Aug 2012
2012-08-16,Fall,2012,August,8,0,Thursday,Working,Clear or Light Clouds,27.880000000000003,0.6364,0.61,0.194,33,649,682,Warm,Aug 2012
2012-08-16,Fall,2012,August,9,0,Thursday,Working,Clear or Light Clouds,29.52,0.6667,0.54,0.1045,41,296,337,Warm,Aug 2012
2012-08-16,Fall,2012,August,10,0,Thursday,Working,Clear or Light Clouds,30.34,0.6667,0.48,0.1343,78,121,199,Hot,Aug 2012
2012-08-16,Fall,2012,August,11,0,Thursday,Working,Clear or Light Clouds,31.16,0.6667,0.37,0.0896,83,191,274,Hot,Aug 2012
2012-08-16,Fall,2012,August,12,0,Thursday,Working,Clear or Light Clouds,32.800000000000004,0.697,0.33,0.1045,96,247,343,Hot,Aug 2012
2012-08-16,Fall,2012,August,13,0,Thursday,Working,Clear or Light Clouds,32.800000000000004,0.697,0.31,0.2239,81,219,300,Hot,Aug 2012
2012-08-16,Fall,2012,August,14,0,Thursday,Working,Clear or Light Clouds,33.62,0.7121,0.32,0.0,72,176,248,Hot,Aug 2012
2012-08-16,Fall,2012,August,15,0,Thursday,Working,Clear or Light Clouds,32.800000000000004,0.697,0.33,0.2537,63,197,260,Hot,Aug 2012
2012-08-16,Fall,2012,August,16,0,Thursday,Working,Clear or Light Clouds,33.62,0.7121,0.32,0.2239,79,340,419,Hot,Aug 2012
2012-08-16,Fall,2012,August,17,0,Thursday,Working,Clear or Light Clouds,33.62,0.7273,0.34,0.194,130,767,897,Hot,Aug 2012
2012-08-16,Fall,2012,August,18,0,Thursday,Working,Clear or Light Clouds,32.800000000000004,0.7121,0.36,0.0,109,723,832,Hot,Aug 2012
2012-08-16,Fall,2012,August,19,0,Thursday,Working,Clear or Light Clouds,31.16,0.6818,0.4,0.1045,119,558,677,Hot,Aug 2012
2012-08-16,Fall,2012,August,20,0,Thursday,Working,Clear or Light Clouds,31.16,0.6818,0.4,0.0896,100,414,514,Hot,Aug 2012
2012-08-16,Fall,2012,August,21,0,Thursday,Working,Clear or Light Clouds,30.34,0.6667,0.48,0.194,83,273,356,Hot,Aug 2012
2012-08-16,Fall,2012,August,22,0,Thursday,Working,Clear or Light Clouds,29.52,0.6667,0.51,0.1642,69,185,254,Warm,Aug 2012
2012-08-16,Fall,2012,August,23,0,Thursday,Working,Clear or Light Clouds,28.7,0.6515,0.54,0.1045,58,168,226,Warm,Aug 2012
2012-08-17,Fall,2012,August,0,0,Friday,Working,Clear or Light Clouds,27.880000000000003,0.2424,0.57,0.1642,21,67,88,Warm,Aug 2012
2012-08-17,Fall,2012,August,1,0,Friday,Working,Clear or Light Clouds,27.060000000000002,0.2424,0.65,0.1045,16,38,54,Warm,Aug 2012
2012-08-17,Fall,2012,August,2,0,Friday,Working,Clear or Light Clouds,27.060000000000002,0.2424,0.61,0.1343,4,15,19,Warm,Aug 2012
2012-08-17,Fall,2012,August,3,0,Friday,Working,Clear or Light Clouds,26.240000000000002,0.2424,0.65,0.1045,0,6,6,Warm,Aug 2012
2012-08-17,Fall,2012,August,4,0,Friday,Working,Clear or Light Clouds,26.240000000000002,0.2424,0.73,0.1642,0,9,9,Warm,Aug 2012
2012-08-17,Fall,2012,August,5,0,Friday,Working,Clear or Light Clouds,26.240000000000002,0.2424,0.73,0.1045,2,34,36,Warm,Aug 2012
2012-08-17,Fall,2012,August,6,0,Friday,Working,Clear or Light Clouds,25.419999999999998,0.2424,0.78,0.1343,6,151,157,Warm,Aug 2012
2012-08-17,Fall,2012,August,7,0,Friday,Working,Clear or Light Clouds,26.240000000000002,0.2424,0.73,0.1045,11,368,379,Warm,Aug 2012
2012-08-17,Fall,2012,August,8,0,Friday,Working,Clear or Light Clouds,27.880000000000003,0.2424,0.65,0.1343,43,625,668,Warm,Aug 2012
2012-08-17,Fall,2012,August,9,0,Friday,Working,Clear or Light Clouds,28.7,0.2424,0.58,0.1045,58,320,378,Warm,Aug 2012
2012-08-17,Fall,2012,August,10,0,Friday,Working,Clear or Light Clouds,30.34,0.2424,0.55,0.1642,82,149,231,Hot,Aug 2012
2012-08-17,Fall,2012,August,11,0,Friday,Working,Clear or Light Clouds,31.16,0.2424,0.52,0.2836,98,205,303,Hot,Aug 2012
2012-08-17,Fall,2012,August,12,0,Friday,Working,Clear or Light Clouds,33.62,0.2424,0.41,0.2239,110,255,365,Hot,Aug 2012
2012-08-17,Fall,2012,August,13,0,Friday,Working,Clear or Light Clouds,34.44,0.2424,0.36,0.3881,103,254,357,Hot,Aug 2012
2012-08-17,Fall,2012,August,14,0,Friday,Working,Clear or Light Clouds,35.26,0.2424,0.34,0.4179,128,200,328,Hot,Aug 2012
2012-08-17,Fall,2012,August,15,0,Friday,Working,Clear or Light Clouds,35.26,0.2424,0.3,0.4627,127,256,383,Hot,Aug 2012
2012-08-17,Fall,2012,August,16,0,Friday,Working,Foggy or Cloudy with Mist,34.44,0.2424,0.32,0.4478,116,372,488,Hot,Aug 2012
2012-08-17,Fall,2012,August,17,0,Friday,Working,Clear or Light Clouds,33.62,0.2424,0.36,0.3284,144,647,791,Hot,Aug 2012
2012-08-17,Fall,2012,August,18,0,Friday,Working,Foggy or Cloudy with Mist,33.62,0.2424,0.38,0.2537,108,561,669,Hot,Aug 2012
2012-08-17,Fall,2012,August,19,0,Friday,Working,Foggy or Cloudy with Mist,30.34,0.2424,0.55,0.3881,88,403,491,Hot,Aug 2012
2012-08-17,Fall,2012,August,20,0,Friday,Working,Foggy or Cloudy with Mist,29.52,0.2424,0.58,0.2239,97,262,359,Warm,Aug 2012
2012-08-17,Fall,2012,August,21,0,Friday,Working,Foggy or Cloudy with Mist,27.880000000000003,0.2424,0.69,0.2985,57,198,255,Warm,Aug 2012
2012-08-17,Fall,2012,August,22,0,Friday,Working,Light Rain or Light Snow,27.060000000000002,0.2424,0.83,0.194,43,170,213,Warm,Aug 2012
2012-08-17,Fall,2012,August,23,0,Friday,Working,Light Rain or Light Snow,26.240000000000002,0.2424,0.83,0.2239,21,100,121,Warm,Aug 2012
2012-08-18,Fall,2012,August,0,0,Saturday,Holiday,Foggy or Cloudy with Mist,26.240000000000002,0.5758,0.83,0.2239,6,99,105,Warm,Aug 2012
2012-08-18,Fall,2012,August,1,0,Saturday,Holiday,Light Rain or Light Snow,25.419999999999998,0.5455,0.94,0.1642,14,78,92,Warm,Aug 2012
2012-08-18,Fall,2012,August,2,0,Saturday,Holiday,Light Rain or Light Snow,25.419999999999998,0.5606,0.88,0.1642,4,39,43,Warm,Aug 2012
2012-08-18,Fall,2012,August,3,0,Saturday,Holiday,Clear or Light Clouds,25.419999999999998,0.5606,0.88,0.194,7,23,30,Warm,Aug 2012
2012-08-18,Fall,2012,August,4,0,Saturday,Holiday,Clear or Light Clouds,25.419999999999998,0.5909,0.73,0.2239,5,8,13,Warm,Aug 2012
2012-08-18,Fall,2012,August,5,0,Saturday,Holiday,Clear or Light Clouds,24.599999999999998,0.5758,0.78,0.2537,2,7,9,Warm,Aug 2012
2012-08-18,Fall,2012,August,6,0,Saturday,Holiday,Clear or Light Clouds,24.599999999999998,0.5606,0.83,0.2239,4,23,27,Warm,Aug 2012
2012-08-18,Fall,2012,August,7,0,Saturday,Holiday,Clear or Light Clouds,24.599999999999998,0.5606,0.83,0.2239,12,52,64,Warm,Aug 2012
2012-08-18,Fall,2012,August,8,0,Saturday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.69,0.2537,28,161,189,Warm,Aug 2012
2012-08-18,Fall,2012,August,9,0,Saturday,Holiday,Clear or Light Clouds,27.060000000000002,0.6212,0.65,0.2836,81,211,292,Warm,Aug 2012
2012-08-18,Fall,2012,August,10,0,Saturday,Holiday,Clear or Light Clouds,28.7,0.6515,0.54,0.1642,166,314,480,Warm,Aug 2012
2012-08-18,Fall,2012,August,11,0,Saturday,Holiday,Clear or Light Clouds,29.52,0.6667,0.51,0.0,180,356,536,Warm,Aug 2012
2012-08-18,Fall,2012,August,12,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.6667,0.37,0.194,266,388,654,Hot,Aug 2012
2012-08-18,Fall,2012,August,13,0,Saturday,Holiday,Clear or Light Clouds,30.34,0.6515,0.4,0.194,289,355,644,Hot,Aug 2012
2012-08-18,Fall,2012,August,14,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.6667,0.37,0.2836,242,356,598,Hot,Aug 2012
2012-08-18,Fall,2012,August,15,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.6667,0.37,0.2239,250,346,596,Hot,Aug 2012
2012-08-18,Fall,2012,August,16,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.6667,0.37,0.2537,287,354,641,Hot,Aug 2012
2012-08-18,Fall,2012,August,17,0,Saturday,Holiday,Clear or Light Clouds,31.16,0.6667,0.37,0.2239,256,379,635,Hot,Aug 2012
2012-08-18,Fall,2012,August,18,0,Saturday,Holiday,Clear or Light Clouds,30.34,0.6515,0.37,0.1642,225,329,554,Hot,Aug 2012
2012-08-18,Fall,2012,August,19,0,Saturday,Holiday,Clear or Light Clouds,28.7,0.6364,0.45,0.1642,164,324,488,Warm,Aug 2012
2012-08-18,Fall,2012,August,20,0,Saturday,Holiday,Clear or Light Clouds,28.7,0.6364,0.45,0.1045,99,242,341,Warm,Aug 2012
2012-08-18,Fall,2012,August,21,0,Saturday,Holiday,Clear or Light Clouds,27.060000000000002,0.6212,0.61,0.0,90,248,338,Warm,Aug 2012
2012-08-18,Fall,2012,August,22,0,Saturday,Holiday,Clear or Light Clouds,27.060000000000002,0.6212,0.61,0.0,90,171,261,Warm,Aug 2012
2012-08-18,Fall,2012,August,23,0,Saturday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.65,0.0896,60,175,235,Warm,Aug 2012
2012-08-19,Fall,2012,August,0,0,Sunday,Holiday,Clear or Light Clouds,27.060000000000002,0.6212,0.57,0.0896,44,143,187,Warm,Aug 2012
2012-08-19,Fall,2012,August,1,0,Sunday,Holiday,Clear or Light Clouds,26.240000000000002,0.6061,0.65,0.0,29,102,131,Warm,Aug 2012
2012-08-19,Fall,2012,August,2,0,Sunday,Holiday,Foggy or Cloudy with Mist,25.419999999999998,0.6061,0.69,0.0896,16,103,119,Warm,Aug 2012
2012-08-19,Fall,2012,August,3,0,Sunday,Holiday,Foggy or Cloudy with Mist,25.419999999999998,0.6061,0.61,0.1642,21,34,55,Warm,Aug 2012
2012-08-19,Fall,2012,August,4,0,Sunday,Holiday,Foggy or Cloudy with Mist,25.419999999999998,0.6061,0.65,0.1642,4,22,26,Warm,Aug 2012
2012-08-19,Fall,2012,August,5,0,Sunday,Holiday,Foggy or Cloudy with Mist,24.599999999999998,0.5909,0.73,0.1343,3,8,11,Warm,Aug 2012
2012-08-19,Fall,2012,August,6,0,Sunday,Holiday,Foggy or Cloudy with Mist,25.419999999999998,0.6061,0.69,0.1045,5,15,20,Warm,Aug 2012
2012-08-19,Fall,2012,August,7,0,Sunday,Holiday,Foggy or Cloudy with Mist,25.419999999999998,0.6061,0.69,0.1343,12,29,41,Warm,Aug 2012
2012-08-19,Fall,2012,August,8,0,Sunday,Holiday,Foggy or Cloudy with Mist,26.240000000000002,0.6061,0.69,0.1045,34,90,124,Warm,Aug 2012
2012-08-19,Fall,2012,August,9,0,Sunday,Holiday,Foggy or Cloudy with Mist,27.060000000000002,0.6212,0.74,0.0,86,184,270,Warm,Aug 2012
2012-08-19,Fall,2012,August,10,0,Sunday,Holiday,Foggy or Cloudy with Mist,27.880000000000003,0.6364,0.69,0.0,138,287,425,Warm,Aug 2012
2012-08-19,Fall,2012,August,11,0,Sunday,Holiday,Light Rain or Light Snow,26.240000000000002,0.5909,0.78,0.1642,83,189,272,Warm,Aug 2012
2012-08-19,Fall,2012,August,12,0,Sunday,Holiday,Light Rain or Light Snow,26.240000000000002,0.6061,0.73,0.0,112,186,298,Warm,Aug 2012
2012-08-19,Fall,2012,August,13,0,Sunday,Holiday,Light Rain or Light Snow,26.240000000000002,0.5758,0.83,0.1343,50,112,162,Warm,Aug 2012
2012-08-19,Fall,2012,August,14,0,Sunday,Holiday,Light Rain or Light Snow,26.240000000000002,0.6061,0.73,0.0,41,108,149,Warm,Aug 2012
2012-08-19,Fall,2012,August,15,0,Sunday,Holiday,Foggy or Cloudy with Mist,26.240000000000002,0.6061,0.65,0.0,89,187,276,Warm,Aug 2012
